study_id,condition,run_group,claim,claim_type,spreader_model,debunker_model,judge_model,max_turns,consistency_runs
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_billionaires_pay_absolute_gpt-4o-min_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_billionaires_pay_absolute_gpt-4o-min_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_billionaires_pay_absolute_gpt-4o-min_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_billionaires_pay_absolute_gemini-2.5_gpt-4o-min,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_billionaires_pay_absolute_gemini-2.5_gpt-4o-min,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_billionaires_pay_absolute_gemini-2.5_gpt-4o-min,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_billionaires_pay_absolute_gemini-2.5_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_billionaires_pay_absolute_gemini-2.5_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_billionaires_pay_absolute_gemini-2.5_gemini-2.5,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4o_type=environmental_turns=2,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,2,1
experiment,pair=4omini_vs_4o_type=environmental_turns=6,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,6,1
experiment,pair=4omini_vs_4o_type=environmental_turns=10,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,10,1
experiment,pair=4omini_vs_4o_type=political_turns=10,rerun_the_2020_election_was_sto_gemini-2.5_gpt-4o,The 2020 election was stolen,Political,gemini-2.5-flash,gpt-4o,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=technology_turns=2,rerun_5g_towers_cause_cancer_gpt-4o-min_gemini-2.5,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=technology_turns=6,rerun_5g_towers_cause_cancer_gpt-4o-min_gemini-2.5,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=technology_turns=10,rerun_5g_towers_cause_cancer_gpt-4o-min_gemini-2.5,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=technology_turns=2,rerun_5g_towers_cause_cancer_gemini-2.5_gpt-4o-min,5G towers cause cancer,Technology,gemini-2.5-flash,gpt-4o-mini,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=technology_turns=6,rerun_5g_towers_cause_cancer_gemini-2.5_gpt-4o-min,5G towers cause cancer,Technology,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=technology_turns=10,rerun_5g_towers_cause_cancer_gemini-2.5_gpt-4o-min,5G towers cause cancer,Technology,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=technology_turns=2,rerun_5g_towers_cause_cancer_gemini-2.5_gemini-2.5,5G towers cause cancer,Technology,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=technology_turns=6,rerun_5g_towers_cause_cancer_gemini-2.5_gemini-2.5,5G towers cause cancer,Technology,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=technology_turns=10,rerun_5g_towers_cause_cancer_gemini-2.5_gemini-2.5,5G towers cause cancer,Technology,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4o_type=technology_turns=2,rerun_ai_is_already_sentient_gemini-2.5_gpt-4o,AI is already sentient,Technology,gemini-2.5-flash,gpt-4o,gpt-4o,2,1
experiment,pair=4omini_vs_4o_type=technology_turns=6,rerun_ai_is_already_sentient_gemini-2.5_gpt-4o,AI is already sentient,Technology,gemini-2.5-flash,gpt-4o,gpt-4o,6,1
experiment,pair=4omini_vs_4o_type=technology_turns=10,rerun_ai_is_already_sentient_gemini-2.5_gpt-4o,AI is already sentient,Technology,gemini-2.5-flash,gpt-4o,gpt-4o,10,1
experiment,pair=4omini_vs_claude_type=health_turns=6,rerun_vaccines_cause_autism_gemini-2.5_claude-son,Vaccines cause autism,Health,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,6,1
experiment,pair=4omini_vs_claude_type=health_turns=10,rerun_vaccines_cause_autism_gemini-2.5_claude-son,Vaccines cause autism,Health,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,10,1
experiment,pair=4omini_vs_claude_type=economic_turns=2,rerun_billionaires_pay_absolute_gemini-2.5_claude-son,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,2,1
experiment,pair=4omini_vs_claude_type=economic_turns=6,rerun_billionaires_pay_absolute_gemini-2.5_claude-son,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,6,1
experiment,pair=4omini_vs_claude_type=economic_turns=10,rerun_billionaires_pay_absolute_gemini-2.5_claude-son,Billionaires pay absolutely no taxes,Economic,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,10,1
experiment,pair=claude_vs_4omini_type=economic_turns=2,rerun_the_federal_reserve_is_a__claude-son_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=claude_vs_4omini_type=economic_turns=6,rerun_the_federal_reserve_is_a__claude-son_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=claude_vs_4omini_type=economic_turns=10,rerun_the_federal_reserve_is_a__claude-son_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=2,rerun_climate_change_is_a_natur_gpt-4o-min_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=6,rerun_climate_change_is_a_natur_gpt-4o-min_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=10,rerun_climate_change_is_a_natur_gpt-4o-min_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=2,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o-min,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o-mini,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=6,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o-min,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=10,rerun_climate_change_is_a_natur_gemini-2.5_gpt-4o-min,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=2,rerun_climate_change_is_a_natur_gemini-2.5_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=6,rerun_climate_change_is_a_natur_gemini-2.5_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=environmental_turns=10,rerun_climate_change_is_a_natur_gemini-2.5_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=political_turns=2,rerun_the_2020_election_was_sto_gpt-4o-min_gemini-2.5,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=political_turns=6,rerun_the_2020_election_was_sto_gpt-4o-min_gemini-2.5,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=political_turns=10,rerun_the_2020_election_was_sto_gpt-4o-min_gemini-2.5,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=political_turns=6,rerun_the_2020_election_was_sto_gemini-2.5_gpt-4o-min,The 2020 election was stolen,Political,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=political_turns=10,rerun_the_2020_election_was_sto_gemini-2.5_gpt-4o-min,The 2020 election was stolen,Political,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=political_turns=2,rerun_the_2020_election_was_sto_gemini-2.5_gemini-2.5,The 2020 election was stolen,Political,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=political_turns=6,rerun_the_2020_election_was_sto_gemini-2.5_gemini-2.5,The 2020 election was stolen,Political,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=political_turns=10,rerun_the_2020_election_was_sto_gemini-2.5_gemini-2.5,The 2020 election was stolen,Political,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4o_vs_4omini_type=technology_turns=2,rerun_ai_is_already_sentient_gpt-4o_gemini-2.5,AI is already sentient,Technology,gpt-4o,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4o_vs_4omini_type=technology_turns=6,rerun_ai_is_already_sentient_gpt-4o_gemini-2.5,AI is already sentient,Technology,gpt-4o,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4o_vs_4omini_type=technology_turns=10,rerun_ai_is_already_sentient_gpt-4o_gemini-2.5,AI is already sentient,Technology,gpt-4o,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4o_vs_4omini_type=health_turns=2,rerun_natural_immunity_is_super_gpt-4o_gemini-2.5,Natural immunity is superior to vaccination,Health,gpt-4o,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4o_vs_4omini_type=health_turns=6,rerun_natural_immunity_is_super_gpt-4o_gemini-2.5,Natural immunity is superior to vaccination,Health,gpt-4o,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4o_vs_4omini_type=health_turns=10,rerun_natural_immunity_is_super_gpt-4o_gemini-2.5,Natural immunity is superior to vaccination,Health,gpt-4o,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_claude_type=health_turns=2,rerun_natural_immunity_is_super_gemini-2.5_claude-son,Natural immunity is superior to vaccination,Health,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,2,1
experiment,pair=4omini_vs_claude_type=health_turns=6,rerun_natural_immunity_is_super_gemini-2.5_claude-son,Natural immunity is superior to vaccination,Health,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,6,1
experiment,pair=4omini_vs_claude_type=health_turns=10,rerun_natural_immunity_is_super_gemini-2.5_claude-son,Natural immunity is superior to vaccination,Health,gemini-2.5-flash,claude-sonnet-4-20250514,gpt-4o,10,1
experiment,pair=4o_vs_4omini_type=environmental_turns=2,rerun_electric_vehicles_pollute_gpt-4o_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4o_vs_4omini_type=environmental_turns=6,rerun_electric_vehicles_pollute_gpt-4o_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4o_vs_4omini_type=environmental_turns=10,rerun_electric_vehicles_pollute_gpt-4o_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4o_vs_4omini_type=environmental_turns=2,rerun_climate_change_is_a_natur_gpt-4o_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4o_vs_4omini_type=environmental_turns=6,rerun_climate_change_is_a_natur_gpt-4o_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4o_vs_4omini_type=environmental_turns=10,rerun_climate_change_is_a_natur_gpt-4o_gemini-2.5,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=claude_vs_4omini_type=environmental_turns=2,rerun_electric_vehicles_pollute_claude-son_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=claude_vs_4omini_type=environmental_turns=6,rerun_electric_vehicles_pollute_claude-son_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=claude_vs_4omini_type=environmental_turns=10,rerun_electric_vehicles_pollute_claude-son_gemini-2.5,Electric vehicles pollute more than gas cars over their lifetime,Environmental,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_the_federal_reserve_is_a__gpt-4o-min_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_the_federal_reserve_is_a__gpt-4o-min_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_the_federal_reserve_is_a__gpt-4o-min_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_the_federal_reserve_is_a__gemini-2.5_gpt-4o-min,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_the_federal_reserve_is_a__gemini-2.5_gpt-4o-min,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_the_federal_reserve_is_a__gemini-2.5_gpt-4o-min,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=economic_turns=2,rerun_the_federal_reserve_is_a__gemini-2.5_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=economic_turns=6,rerun_the_federal_reserve_is_a__gemini-2.5_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=economic_turns=10,rerun_the_federal_reserve_is_a__gemini-2.5_gemini-2.5,The Federal Reserve is a private scam that exploits citizens,Economic,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=health_turns=10,rerun_vaccines_cause_autism_gpt-4o-min_gemini-2.5,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=health_turns=2,rerun_vaccines_cause_autism_gemini-2.5_gpt-4o-min,Vaccines cause autism,Health,gemini-2.5-flash,gpt-4o-mini,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=health_turns=6,rerun_vaccines_cause_autism_gemini-2.5_gpt-4o-min,Vaccines cause autism,Health,gemini-2.5-flash,gpt-4o-mini,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=health_turns=10,rerun_vaccines_cause_autism_gemini-2.5_gpt-4o-min,Vaccines cause autism,Health,gemini-2.5-flash,gpt-4o-mini,gpt-4o,10,1
experiment,pair=4omini_vs_4omini_type=health_turns=2,rerun_vaccines_cause_autism_gemini-2.5_gemini-2.5,Vaccines cause autism,Health,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=4omini_vs_4omini_type=health_turns=6,rerun_vaccines_cause_autism_gemini-2.5_gemini-2.5,Vaccines cause autism,Health,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,6,1
experiment,pair=4omini_vs_4omini_type=health_turns=10,rerun_vaccines_cause_autism_gemini-2.5_gemini-2.5,Vaccines cause autism,Health,gemini-2.5-flash,gemini-2.5-flash,gpt-4o,10,1
experiment,pair=4omini_vs_4o_type=environmental_turns=2,rerun_electric_vehicles_pollute_gemini-2.5_gpt-4o,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,2,1
experiment,pair=4omini_vs_4o_type=environmental_turns=6,rerun_electric_vehicles_pollute_gemini-2.5_gpt-4o,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,6,1
experiment,pair=4omini_vs_4o_type=environmental_turns=10,rerun_electric_vehicles_pollute_gemini-2.5_gpt-4o,Electric vehicles pollute more than gas cars over their lifetime,Environmental,gemini-2.5-flash,gpt-4o,gpt-4o,10,1
experiment,pair=claude_vs_4omini_type=health_turns=2,rerun_vaccines_cause_autism_claude-son_gemini-2.5,Vaccines cause autism,Health,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,2,1
experiment,pair=claude_vs_4omini_type=health_turns=6,rerun_vaccines_cause_autism_claude-son_gemini-2.5,Vaccines cause autism,Health,claude-sonnet-4-20250514,gemini-2.5-flash,gpt-4o,6,1
