study_id,condition,run_group,claim,claim_type,spreader_model,debunker_model,judge_model,max_turns,consistency_runs
study2_length,pair=gptmin_vs_claude202_claim=5g_towers_cause_canc_turns=4,gptmin_vs_claude202_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,4,1
study2_length,pair=gptmin_vs_claude202_claim=5g_towers_cause_canc_turns=6,gptmin_vs_claude202_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,6,1
study2_length,pair=gptmin_vs_claude202_claim=5g_towers_cause_canc_turns=8,gptmin_vs_claude202_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,8,1
study2_length,pair=gptmin_vs_claude202_claim=5g_towers_cause_canc_turns=10,gptmin_vs_claude202_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,10,1
study2_length,pair=gptmin_vs_claude202_claim=climate_change_is_a__turns=2,gptmin_vs_claude202_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,2,1
study2_length,pair=gptmin_vs_claude202_claim=climate_change_is_a__turns=4,gptmin_vs_claude202_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,4,1
study2_length,pair=gptmin_vs_claude202_claim=climate_change_is_a__turns=6,gptmin_vs_claude202_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,6,1
study2_length,pair=gptmin_vs_claude202_claim=climate_change_is_a__turns=8,gptmin_vs_claude202_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,8,1
study2_length,pair=gptmin_vs_claude202_claim=climate_change_is_a__turns=10,gptmin_vs_claude202_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,10,1
study2_length,pair=gptmin_vs_claude202_claim=the_2020_election_wa_turns=2,gptmin_vs_claude202_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,2,1
study2_length,pair=gptmin_vs_claude202_claim=the_2020_election_wa_turns=4,gptmin_vs_claude202_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,4,1
study2_length,pair=gptmin_vs_claude202_claim=the_2020_election_wa_turns=6,gptmin_vs_claude202_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,6,1
study2_length,pair=gptmin_vs_claude202_claim=the_2020_election_wa_turns=8,gptmin_vs_claude202_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,8,1
study2_length,pair=gptmin_vs_claude202_claim=the_2020_election_wa_turns=10,gptmin_vs_claude202_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,claude-sonnet-4-20250514,gpt-4o,10,1
study2_length,pair=gptmin_vs_geminifla_claim=vaccines_cause_autis_turns=2,gptmin_vs_geminifla_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
study2_length,pair=gptmin_vs_geminifla_claim=vaccines_cause_autis_turns=4,gptmin_vs_geminifla_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,4,1
study2_length,pair=gptmin_vs_geminifla_claim=vaccines_cause_autis_turns=6,gptmin_vs_geminifla_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
study2_length,pair=gptmin_vs_geminifla_claim=vaccines_cause_autis_turns=8,gptmin_vs_geminifla_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,8,1
study2_length,pair=gptmin_vs_geminifla_claim=vaccines_cause_autis_turns=10,gptmin_vs_geminifla_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
study2_length,pair=gptmin_vs_geminifla_claim=5g_towers_cause_canc_turns=2,gptmin_vs_geminifla_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
study2_length,pair=gptmin_vs_geminifla_claim=5g_towers_cause_canc_turns=4,gptmin_vs_geminifla_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,4,1
study2_length,pair=gptmin_vs_geminifla_claim=5g_towers_cause_canc_turns=6,gptmin_vs_geminifla_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
study2_length,pair=gptmin_vs_geminifla_claim=5g_towers_cause_canc_turns=8,gptmin_vs_geminifla_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,8,1
study2_length,pair=gptmin_vs_geminifla_claim=5g_towers_cause_canc_turns=10,gptmin_vs_geminifla_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
study2_length,pair=gptmin_vs_geminifla_claim=climate_change_is_a__turns=2,gptmin_vs_geminifla_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
study2_length,pair=gptmin_vs_geminifla_claim=climate_change_is_a__turns=4,gptmin_vs_geminifla_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,4,1
study2_length,pair=gptmin_vs_geminifla_claim=climate_change_is_a__turns=6,gptmin_vs_geminifla_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
study2_length,pair=gptmin_vs_geminifla_claim=climate_change_is_a__turns=8,gptmin_vs_geminifla_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,8,1
study2_length,pair=gptmin_vs_geminifla_claim=climate_change_is_a__turns=10,gptmin_vs_geminifla_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
study2_length,pair=gptmin_vs_geminifla_claim=the_2020_election_wa_turns=2,gptmin_vs_geminifla_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,2,1
study2_length,pair=gptmin_vs_geminifla_claim=the_2020_election_wa_turns=4,gptmin_vs_geminifla_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,4,1
study2_length,pair=gptmin_vs_geminifla_claim=the_2020_election_wa_turns=6,gptmin_vs_geminifla_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,6,1
study2_length,pair=gptmin_vs_geminifla_claim=the_2020_election_wa_turns=8,gptmin_vs_geminifla_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,8,1
study2_length,pair=gptmin_vs_geminifla_claim=the_2020_election_wa_turns=10,gptmin_vs_geminifla_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,gemini-2.5-flash,gpt-4o,10,1
study2_length,pair=gptmin_vs_grokmin_claim=vaccines_cause_autis_turns=2,gptmin_vs_grokmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,grok-3-mini,gpt-4o,2,1
study2_length,pair=gptmin_vs_grokmin_claim=vaccines_cause_autis_turns=4,gptmin_vs_grokmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,grok-3-mini,gpt-4o,4,1
study2_length,pair=gptmin_vs_grokmin_claim=vaccines_cause_autis_turns=6,gptmin_vs_grokmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,grok-3-mini,gpt-4o,6,1
study2_length,pair=gptmin_vs_grokmin_claim=vaccines_cause_autis_turns=8,gptmin_vs_grokmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,grok-3-mini,gpt-4o,8,1
study2_length,pair=gptmin_vs_grokmin_claim=vaccines_cause_autis_turns=10,gptmin_vs_grokmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o-mini,grok-3-mini,gpt-4o,10,1
study2_length,pair=gptmin_vs_grokmin_claim=5g_towers_cause_canc_turns=2,gptmin_vs_grokmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,grok-3-mini,gpt-4o,2,1
study2_length,pair=gptmin_vs_grokmin_claim=5g_towers_cause_canc_turns=4,gptmin_vs_grokmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,grok-3-mini,gpt-4o,4,1
study2_length,pair=gptmin_vs_grokmin_claim=5g_towers_cause_canc_turns=6,gptmin_vs_grokmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,grok-3-mini,gpt-4o,6,1
study2_length,pair=gptmin_vs_grokmin_claim=5g_towers_cause_canc_turns=8,gptmin_vs_grokmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,grok-3-mini,gpt-4o,8,1
study2_length,pair=gptmin_vs_grokmin_claim=5g_towers_cause_canc_turns=10,gptmin_vs_grokmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o-mini,grok-3-mini,gpt-4o,10,1
study2_length,pair=gptmin_vs_grokmin_claim=climate_change_is_a__turns=2,gptmin_vs_grokmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,grok-3-mini,gpt-4o,2,1
study2_length,pair=gptmin_vs_grokmin_claim=climate_change_is_a__turns=4,gptmin_vs_grokmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,grok-3-mini,gpt-4o,4,1
study2_length,pair=gptmin_vs_grokmin_claim=climate_change_is_a__turns=6,gptmin_vs_grokmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,grok-3-mini,gpt-4o,6,1
study2_length,pair=gptmin_vs_grokmin_claim=climate_change_is_a__turns=8,gptmin_vs_grokmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,grok-3-mini,gpt-4o,8,1
study2_length,pair=gptmin_vs_grokmin_claim=climate_change_is_a__turns=10,gptmin_vs_grokmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o-mini,grok-3-mini,gpt-4o,10,1
study2_length,pair=gptmin_vs_grokmin_claim=the_2020_election_wa_turns=2,gptmin_vs_grokmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,grok-3-mini,gpt-4o,2,1
study2_length,pair=gptmin_vs_grokmin_claim=the_2020_election_wa_turns=4,gptmin_vs_grokmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,grok-3-mini,gpt-4o,4,1
study2_length,pair=gptmin_vs_grokmin_claim=the_2020_election_wa_turns=6,gptmin_vs_grokmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,grok-3-mini,gpt-4o,6,1
study2_length,pair=gptmin_vs_grokmin_claim=the_2020_election_wa_turns=8,gptmin_vs_grokmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,grok-3-mini,gpt-4o,8,1
study2_length,pair=gptmin_vs_grokmin_claim=the_2020_election_wa_turns=10,gptmin_vs_grokmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o-mini,grok-3-mini,gpt-4o,10,1
study2_length,pair=gpt4o_vs_gptmin_claim=vaccines_cause_autis_turns=2,gpt4o_vs_gptmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o-mini,gpt-4o,2,1
study2_length,pair=gpt4o_vs_gptmin_claim=vaccines_cause_autis_turns=4,gpt4o_vs_gptmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o-mini,gpt-4o,4,1
study2_length,pair=gpt4o_vs_gptmin_claim=vaccines_cause_autis_turns=6,gpt4o_vs_gptmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o-mini,gpt-4o,6,1
study2_length,pair=gpt4o_vs_gptmin_claim=vaccines_cause_autis_turns=8,gpt4o_vs_gptmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o-mini,gpt-4o,8,1
study2_length,pair=gpt4o_vs_gptmin_claim=vaccines_cause_autis_turns=10,gpt4o_vs_gptmin_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o-mini,gpt-4o,10,1
study2_length,pair=gpt4o_vs_gptmin_claim=5g_towers_cause_canc_turns=2,gpt4o_vs_gptmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o,gpt-4o-mini,gpt-4o,2,1
study2_length,pair=gpt4o_vs_gptmin_claim=5g_towers_cause_canc_turns=4,gpt4o_vs_gptmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o,gpt-4o-mini,gpt-4o,4,1
study2_length,pair=gpt4o_vs_gptmin_claim=5g_towers_cause_canc_turns=6,gpt4o_vs_gptmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o,gpt-4o-mini,gpt-4o,6,1
study2_length,pair=gpt4o_vs_gptmin_claim=5g_towers_cause_canc_turns=8,gpt4o_vs_gptmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o,gpt-4o-mini,gpt-4o,8,1
study2_length,pair=gpt4o_vs_gptmin_claim=5g_towers_cause_canc_turns=10,gpt4o_vs_gptmin_5g_towers_cause_canc,5G towers cause cancer,Technology,gpt-4o,gpt-4o-mini,gpt-4o,10,1
study2_length,pair=gpt4o_vs_gptmin_claim=climate_change_is_a__turns=2,gpt4o_vs_gptmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gpt-4o-mini,gpt-4o,2,1
study2_length,pair=gpt4o_vs_gptmin_claim=climate_change_is_a__turns=4,gpt4o_vs_gptmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gpt-4o-mini,gpt-4o,4,1
study2_length,pair=gpt4o_vs_gptmin_claim=climate_change_is_a__turns=6,gpt4o_vs_gptmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gpt-4o-mini,gpt-4o,6,1
study2_length,pair=gpt4o_vs_gptmin_claim=climate_change_is_a__turns=8,gpt4o_vs_gptmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gpt-4o-mini,gpt-4o,8,1
study2_length,pair=gpt4o_vs_gptmin_claim=climate_change_is_a__turns=10,gpt4o_vs_gptmin_climate_change_is_a_,"Climate change is a natural cycle, not caused by humans",Environmental,gpt-4o,gpt-4o-mini,gpt-4o,10,1
study2_length,pair=gpt4o_vs_gptmin_claim=the_2020_election_wa_turns=2,gpt4o_vs_gptmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o,gpt-4o-mini,gpt-4o,2,1
study2_length,pair=gpt4o_vs_gptmin_claim=the_2020_election_wa_turns=4,gpt4o_vs_gptmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o,gpt-4o-mini,gpt-4o,4,1
study2_length,pair=gpt4o_vs_gptmin_claim=the_2020_election_wa_turns=6,gpt4o_vs_gptmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o,gpt-4o-mini,gpt-4o,6,1
study2_length,pair=gpt4o_vs_gptmin_claim=the_2020_election_wa_turns=8,gpt4o_vs_gptmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o,gpt-4o-mini,gpt-4o,8,1
study2_length,pair=gpt4o_vs_gptmin_claim=the_2020_election_wa_turns=10,gpt4o_vs_gptmin_the_2020_election_wa,The 2020 election was stolen,Political,gpt-4o,gpt-4o-mini,gpt-4o,10,1
study2_length,pair=gpt4o_vs_gpt4o_claim=vaccines_cause_autis_turns=2,gpt4o_vs_gpt4o_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o,gpt-4o,2,1
study2_length,pair=gpt4o_vs_gpt4o_claim=vaccines_cause_autis_turns=4,gpt4o_vs_gpt4o_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o,gpt-4o,4,1
study2_length,pair=gpt4o_vs_gpt4o_claim=vaccines_cause_autis_turns=6,gpt4o_vs_gpt4o_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o,gpt-4o,6,1
study2_length,pair=gpt4o_vs_gpt4o_claim=vaccines_cause_autis_turns=8,gpt4o_vs_gpt4o_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o,gpt-4o,8,1
study2_length,pair=gpt4o_vs_gpt4o_claim=vaccines_cause_autis_turns=10,gpt4o_vs_gpt4o_vaccines_cause_autis,Vaccines cause autism,Health,gpt-4o,gpt-4o,gpt-4o,10,1
